season,team,offense_firstDowns,offense_firstDownsOpponent,offense_fourthDownConversions,offense_fourthDownConversionsOpponent,offense_fourthDowns,offense_fourthDownsOpponent,offense_fumblesLost,offense_fumblesLostOpponent,offense_fumblesRecovered,offense_fumblesRecoveredOpponent,offense_games,offense_interceptions,offense_interceptionsOpponent,offense_interceptionTDs,offense_interceptionTDsOpponent,offense_interceptionYards,offense_interceptionYardsOpponent,offense_kickReturns,offense_kickReturnsOpponent,offense_kickReturnTDs,offense_kickReturnTDsOpponent,offense_kickReturnYards,offense_kickReturnYardsOpponent,offense_netPassingYards,offense_netPassingYardsOpponent,offense_passAttempts,offense_passAttemptsOpponent,offense_passCompletions,offense_passCompletionsOpponent,offense_passesIntercepted,offense_passesInterceptedOpponent,offense_passingTDs,offense_passingTDsOpponent,offense_penalties,offense_penaltiesOpponent,offense_penaltyYards,offense_penaltyYardsOpponent,offense_possessionTime,offense_possessionTimeOpponent,offense_puntReturns,offense_puntReturnsOpponent,offense_puntReturnTDs,offense_puntReturnTDsOpponent,offense_puntReturnYards,offense_puntReturnYardsOpponent,offense_rushingAttempts,offense_rushingAttemptsOpponent,offense_rushingTDs,offense_rushingTDsOpponent,offense_rushingYards,offense_rushingYardsOpponent,offense_sacks,offense_sacksOpponent,offense_tacklesForLoss,offense_tacklesForLossOpponent,offense_thirdDownConversions,offense_thirdDownConversionsOpponent,offense_thirdDowns,offense_thirdDownsOpponent,offense_totalYards,offense_totalYardsOpponent,offense_turnovers,offense_turnoversOpponent,defense_firstDowns,defense_firstDownsOpponent,defense_fourthDownConversions,defense_fourthDownConversionsOpponent,defense_fourthDowns,defense_fourthDownsOpponent,defense_fumblesLost,defense_fumblesLostOpponent,defense_fumblesRecovered,defense_fumblesRecoveredOpponent,defense_games,defense_interceptions,defense_interceptionsOpponent,defense_interceptionTDs,defense_interceptionTDsOpponent,defense_interceptionYards,defense_interceptionYardsOpponent,defense_kickReturns,defense_kickReturnsOpponent,defense_kickReturnTDs,defense_kickReturnTDsOpponent,defense_kickReturnYards,defense_kickReturnYardsOpponent,defense_netPassingYards,defense_netPassingYardsOpponent,defense_passAttempts,defense_passAttemptsOpponent,defense_passCompletions,defense_passCompletionsOpponent,defense_passesIntercepted,defense_passesInterceptedOpponent,defense_passingTDs,defense_passingTDsOpponent,defense_penalties,defense_penaltiesOpponent,defense_penaltyYards,defense_penaltyYardsOpponent,defense_possessionTime,defense_possessionTimeOpponent,defense_puntReturns,defense_puntReturnsOpponent,defense_puntReturnTDs,defense_puntReturnTDsOpponent,defense_puntReturnYards,defense_puntReturnYardsOpponent,defense_rushingAttempts,defense_rushingAttemptsOpponent,defense_rushingTDs,defense_rushingTDsOpponent,defense_rushingYards,defense_rushingYardsOpponent,defense_sacks,defense_sacksOpponent,defense_tacklesForLoss,defense_tacklesForLossOpponent,defense_thirdDownConversions,defense_thirdDownConversionsOpponent,defense_thirdDowns,defense_thirdDownsOpponent,defense_totalYards,defense_totalYardsOpponent,defense_turnovers,defense_turnoversOpponent
2020,Georgia State,207.0,220.0,9.0,13.0,14.0,25.0,10.0,9.0,9.0,10.0,10,10.0,12.0,1.0,2.0,112.0,107.0,11.0,40.0,0.0,0.0,169.0,772.0,2303.0,2742.0,307.0,377.0,179.0,236.0,12.0,10.0,18.0,21.0,55.0,49.0,583.0,474.0,17180.0,18206.0,6.0,18.0,0.0,1.0,28.0,93.0,441.0,356.0,22.0,18.0,1937.0,1367.0,32.0,12.0,74.0,60.0,75.0,51.0,166.0,139.0,4240.0,4109.0,20.0,21.0,207.0,220.0,9.0,13.0,14.0,25.0,10.0,9.0,9.0,10.0,10,10.0,12.0,1.0,2.0,112.0,107.0,11.0,40.0,0.0,0.0,169.0,772.0,2303.0,2742.0,307.0,377.0,179.0,236.0,12.0,10.0,18.0,21.0,55.0,49.0,583.0,474.0,17180.0,18206.0,6.0,18.0,0.0,1.0,28.0,93.0,441.0,356.0,22.0,18.0,1937.0,1367.0,32.0,12.0,74.0,60.0,75.0,51.0,166.0,139.0,4240.0,4109.0,20.0,21.0
2020,Georgia Tech,199.0,241.0,9.0,11.0,25.0,22.0,12.0,12.0,12.0,12.0,10,13.0,6.0,0.0,1.0,77.0,259.0,21.0,33.0,0.0,0.0,403.0,686.0,1991.0,2701.0,283.0,356.0,152.0,209.0,6.0,13.0,14.0,22.0,89.0,69.0,749.0,627.0,16221.0,19502.0,16.0,8.0,0.0,0.0,65.0,82.0,407.0,426.0,18.0,21.0,1904.0,1869.0,21.0,23.0,62.0,73.0,60.0,71.0,146.0,152.0,3895.0,4570.0,25.0,18.0,199.0,241.0,9.0,11.0,25.0,22.0,12.0,12.0,12.0,12.0,10,13.0,6.0,0.0,1.0,77.0,259.0,21.0,33.0,0.0,0.0,403.0,686.0,1991.0,2701.0,283.0,356.0,152.0,209.0,6.0,13.0,14.0,22.0,89.0,69.0,749.0,627.0,16221.0,19502.0,16.0,8.0,0.0,0.0,65.0,82.0,407.0,426.0,18.0,21.0,1904.0,1869.0,21.0,23.0,62.0,73.0,60.0,71.0,146.0,152.0,3895.0,4570.0,25.0,18.0
2020,Hawai'i,183.0,196.0,10.0,8.0,13.0,13.0,6.0,5.0,5.0,6.0,9,6.0,12.0,0.0,1.0,16.0,146.0,25.0,16.0,1.0,1.0,583.0,373.0,2083.0,1774.0,315.0,264.0,195.0,145.0,12.0,6.0,14.0,12.0,49.0,56.0,386.0,521.0,15495.0,16883.0,12.0,20.0,0.0,0.0,64.0,246.0,324.0,381.0,15.0,17.0,1375.0,1905.0,17.0,28.0,61.0,59.0,54.0,53.0,137.0,127.0,3458.0,3679.0,12.0,17.0,183.0,196.0,10.0,8.0,13.0,13.0,6.0,5.0,5.0,6.0,9,6.0,12.0,0.0,1.0,16.0,146.0,25.0,16.0,1.0,1.0,583.0,373.0,2083.0,1774.0,315.0,264.0,195.0,145.0,12.0,6.0,14.0,12.0,49.0,56.0,386.0,521.0,15495.0,16883.0,12.0,20.0,0.0,0.0,64.0,246.0,324.0,381.0,15.0,17.0,1375.0,1905.0,17.0,28.0,61.0,59.0,54.0,53.0,137.0,127.0,3458.0,3679.0,12.0,17.0
2020,Houston,181.0,166.0,14.0,8.0,19.0,13.0,6.0,3.0,3.0,6.0,8,10.0,3.0,0.0,2.0,22.0,159.0,17.0,11.0,1.0,1.0,425.0,313.0,2126.0,1848.0,297.0,238.0,175.0,140.0,3.0,10.0,15.0,16.0,60.0,40.0,531.0,349.0,14987.0,13733.0,20.0,4.0,1.0,0.0,369.0,-5.0,292.0,314.0,12.0,12.0,1140.0,1340.0,24.0,17.0,59.0,53.0,49.0,44.0,121.0,116.0,3266.0,3188.0,16.0,6.0,181.0,166.0,14.0,8.0,19.0,13.0,6.0,3.0,3.0,6.0,8,10.0,3.0,0.0,2.0,22.0,159.0,17.0,11.0,1.0,1.0,425.0,313.0,2126.0,1848.0,297.0,238.0,175.0,140.0,3.0,10.0,15.0,16.0,60.0,40.0,531.0,349.0,14987.0,13733.0,20.0,4.0,1.0,0.0,369.0,-5.0,292.0,314.0,12.0,12.0,1140.0,1340.0,24.0,17.0,59.0,53.0,49.0,44.0,121.0,116.0,3266.0,3188.0,16.0,6.0
2020,Illinois,144.0,194.0,7.0,13.0,15.0,19.0,5.0,8.0,8.0,5.0,8,4.0,7.0,0.0,0.0,61.0,31.0,24.0,12.0,0.0,0.0,400.0,196.0,1223.0,1889.0,194.0,214.0,91.0,149.0,7.0,4.0,10.0,18.0,39.0,41.0,401.0,344.0,12983.0,15609.0,4.0,14.0,0.0,0.0,32.0,130.0,325.0,358.0,9.0,17.0,1559.0,1841.0,18.0,15.0,45.0,41.0,43.0,43.0,114.0,100.0,2782.0,3730.0,9.0,15.0,144.0,194.0,7.0,13.0,15.0,19.0,5.0,8.0,8.0,5.0,8,4.0,7.0,0.0,0.0,61.0,31.0,24.0,12.0,0.0,0.0,400.0,196.0,1223.0,1889.0,194.0,214.0,91.0,149.0,7.0,4.0,10.0,18.0,39.0,41.0,401.0,344.0,12983.0,15609.0,4.0,14.0,0.0,0.0,32.0,130.0,325.0,358.0,9.0,17.0,1559.0,1841.0,18.0,15.0,45.0,41.0,43.0,43.0,114.0,100.0,2782.0,3730.0,9.0,15.0
2020,Indiana,161.0,162.0,8.0,4.0,14.0,12.0,6.0,3.0,3.0,6.0,8,5.0,17.0,0.0,1.0,268.0,95.0,6.0,23.0,0.0,0.0,105.0,474.0,2011.0,1936.0,291.0,275.0,167.0,162.0,17.0,5.0,16.0,13.0,34.0,59.0,357.0,561.0,14818.0,13680.0,10.0,4.0,0.0,0.0,72.0,31.0,274.0,272.0,12.0,7.0,875.0,1099.0,25.0,10.0,47.0,36.0,44.0,42.0,114.0,112.0,2886.0,3035.0,11.0,20.0,161.0,162.0,8.0,4.0,14.0,12.0,6.0,3.0,3.0,6.0,8,5.0,17.0,0.0,1.0,268.0,95.0,6.0,23.0,0.0,0.0,105.0,474.0,2011.0,1936.0,291.0,275.0,167.0,162.0,17.0,5.0,16.0,13.0,34.0,59.0,357.0,561.0,14818.0,13680.0,10.0,4.0,0.0,0.0,72.0,31.0,274.0,272.0,12.0,7.0,875.0,1099.0,25.0,10.0,47.0,36.0,44.0,42.0,114.0,112.0,2886.0,3035.0,11.0,20.0
2020,Iowa,159.0,141.0,6.0,8.0,9.0,16.0,4.0,7.0,7.0,4.0,8,5.0,11.0,2.0,0.0,233.0,17.0,12.0,15.0,0.0,0.0,216.0,236.0,1581.0,1649.0,248.0,275.0,141.0,159.0,11.0,5.0,9.0,9.0,38.0,39.0,317.0,326.0,14044.0,14653.0,23.0,6.0,1.0,0.0,223.0,31.0,296.0,301.0,18.0,8.0,1369.0,868.0,22.0,11.0,51.0,39.0,36.0,54.0,107.0,134.0,2950.0,2517.0,9.0,18.0,159.0,141.0,6.0,8.0,9.0,16.0,4.0,7.0,7.0,4.0,8,5.0,11.0,2.0,0.0,233.0,17.0,12.0,15.0,0.0,0.0,216.0,236.0,1581.0,1649.0,248.0,275.0,141.0,159.0,11.0,5.0,9.0,9.0,38.0,39.0,317.0,326.0,14044.0,14653.0,23.0,6.0,1.0,0.0,223.0,31.0,296.0,301.0,18.0,8.0,1369.0,868.0,22.0,11.0,51.0,39.0,36.0,54.0,107.0,134.0,2950.0,2517.0,9.0,18.0
2020,Iowa State,273.0,217.0,11.0,9.0,16.0,20.0,5.0,8.0,8.0,5.0,12,9.0,9.0,0.0,1.0,14.0,99.0,21.0,57.0,0.0,2.0,561.0,1229.0,2896.0,2818.0,372.0,377.0,249.0,236.0,9.0,9.0,20.0,13.0,62.0,72.0,512.0,594.0,23784.0,19282.0,11.0,16.0,0.0,1.0,59.0,175.0,454.0,382.0,31.0,11.0,2343.0,1245.0,28.0,14.0,81.0,56.0,73.0,50.0,161.0,153.0,5239.0,4063.0,14.0,17.0,273.0,217.0,11.0,9.0,16.0,20.0,5.0,8.0,8.0,5.0,12,9.0,9.0,0.0,1.0,14.0,99.0,21.0,57.0,0.0,2.0,561.0,1229.0,2896.0,2818.0,372.0,377.0,249.0,236.0,9.0,9.0,20.0,13.0,62.0,72.0,512.0,594.0,23784.0,19282.0,11.0,16.0,0.0,1.0,59.0,175.0,454.0,382.0,31.0,11.0,2343.0,1245.0,28.0,14.0,81.0,56.0,73.0,50.0,161.0,153.0,5239.0,4063.0,14.0,17.0
2020,Kansas,143.0,210.0,10.0,8.0,24.0,10.0,4.0,6.0,6.0,4.0,9,10.0,4.0,0.0,2.0,23.0,115.0,47.0,12.0,2.0,2.0,1043.0,329.0,1389.0,2007.0,283.0,257.0,155.0,159.0,4.0,10.0,7.0,20.0,51.0,61.0,418.0,582.0,16617.0,15783.0,4.0,21.0,0.0,3.0,-5.0,347.0,354.0,366.0,9.0,24.0,944.0,2126.0,9.0,42.0,42.0,96.0,33.0,51.0,142.0,122.0,2333.0,4133.0,14.0,10.0,143.0,210.0,10.0,8.0,24.0,10.0,4.0,6.0,6.0,4.0,9,10.0,4.0,0.0,2.0,23.0,115.0,47.0,12.0,2.0,2.0,1043.0,329.0,1389.0,2007.0,283.0,257.0,155.0,159.0,4.0,10.0,7.0,20.0,51.0,61.0,418.0,582.0,16617.0,15783.0,4.0,21.0,0.0,3.0,-5.0,347.0,354.0,366.0,9.0,24.0,944.0,2126.0,9.0,42.0,42.0,96.0,33.0,51.0,142.0,122.0,2333.0,4133.0,14.0,10.0
2020,Kansas State,155.0,229.0,6.0,9.0,10.0,17.0,5.0,5.0,5.0,5.0,10,10.0,7.0,2.0,1.0,65.0,82.0,34.0,16.0,0.0,0.0,593.0,419.0,1857.0,2675.0,247.0,353.0,137.0,239.0,7.0,10.0,12.0,20.0,65.0,55.0,564.0,558.0,17249.0,18593.0,14.0,9.0,2.0,0.0,299.0,18.0,353.0,375.0,17.0,20.0,1522.0,1772.0,28.0,12.0,68.0,58.0,42.0,59.0,127.0,147.0,3379.0,4447.0,15.0,12.0,155.0,229.0,6.0,9.0,10.0,17.0,5.0,5.0,5.0,5.0,10,10.0,7.0,2.0,1.0,65.0,82.0,34.0,16.0,0.0,0.0,593.0,419.0,1857.0,2675.0,247.0,353.0,137.0,239.0,7.0,10.0,12.0,20.0,65.0,55.0,564.0,558.0,17249.0,18593.0,14.0,9.0,2.0,0.0,299.0,18.0,353.0,375.0,17.0,20.0,1522.0,1772.0,28.0,12.0,68.0,58.0,42.0,59.0,127.0,147.0,3379.0,4447.0,15.0,12.0
2020,Kent State,129.0,87.0,7.0,3.0,8.0,7.0,2.0,2.0,2.0,2.0,4,2.0,3.0,0.0,0.0,2.0,43.0,11.0,18.0,0.0,0.0,207.0,412.0,1294.0,648.0,126.0,91.0,90.0,47.0,3.0,2.0,14.0,2.0,37.0,26.0,325.0,236.0,6994.0,7196.0,3.0,1.0,0.0,0.0,10.0,-1.0,199.0,170.0,13.0,18.0,1132.0,1048.0,11.0,5.0,25.0,21.0,32.0,21.0,57.0,48.0,2426.0,1696.0,4.0,5.0,129.0,87.0,7.0,3.0,8.0,7.0,2.0,2.0,2.0,2.0,4,2.0,3.0,0.0,0.0,2.0,43.0,11.0,18.0,0.0,0.0,207.0,412.0,1294.0,648.0,126.0,91.0,90.0,47.0,3.0,2.0,14.0,2.0,37.0,26.0,325.0,236.0,6994.0,7196.0,3.0,1.0,0.0,0.0,10.0,-1.0,199.0,170.0,13.0,18.0,1132.0,1048.0,11.0,5.0,25.0,21.0,32.0,21.0,57.0,48.0,2426.0,1696.0,4.0,5.0
2020,Kentucky,190.0,243.0,8.0,17.0,17.0,24.0,7.0,6.0,6.0,7.0,11,5.0,16.0,3.0,1.0,252.0,97.0,16.0,15.0,0.0,0.0,298.0,375.0,1340.0,2471.0,241.0,356.0,143.0,235.0,16.0,5.0,7.0,18.0,63.0,62.0,616.0,521.0,20460.0,19105.0,6.0,13.0,0.0,1.0,62.0,174.0,438.0,408.0,19.0,18.0,2160.0,1717.0,15.0,17.0,54.0,46.0,52.0,60.0,142.0,141.0,3500.0,4188.0,12.0,22.0,190.0,243.0,8.0,17.0,17.0,24.0,7.0,6.0,6.0,7.0,11,5.0,16.0,3.0,1.0,252.0,97.0,16.0,15.0,0.0,0.0,298.0,375.0,1340.0,2471.0,241.0,356.0,143.0,235.0,16.0,5.0,7.0,18.0,63.0,62.0,616.0,521.0,20460.0,19105.0,6.0,13.0,0.0,1.0,62.0,174.0,438.0,408.0,19.0,18.0,2160.0,1717.0,15.0,17.0,54.0,46.0,52.0,60.0,142.0,141.0,3500.0,4188.0,12.0,22.0
2020,Liberty,273.0,190.0,16.0,9.0,21.0,21.0,9.0,5.0,5.0,9.0,11,7.0,11.0,0.0,0.0,127.0,60.0,20.0,45.0,0.0,1.0,424.0,910.0,2526.0,2046.0,306.0,312.0,192.0,180.0,11.0,7.0,25.0,17.0,65.0,85.0,609.0,702.0,21321.0,18037.0,15.0,6.0,1.0,0.0,166.0,39.0,482.0,354.0,27.0,12.0,2779.0,1448.0,26.0,22.0,59.0,70.0,71.0,45.0,147.0,141.0,5305.0,3494.0,16.0,16.0,273.0,190.0,16.0,9.0,21.0,21.0,9.0,5.0,5.0,9.0,11,7.0,11.0,0.0,0.0,127.0,60.0,20.0,45.0,0.0,1.0,424.0,910.0,2526.0,2046.0,306.0,312.0,192.0,180.0,11.0,7.0,25.0,17.0,65.0,85.0,609.0,702.0,21321.0,18037.0,15.0,6.0,1.0,0.0,166.0,39.0,482.0,354.0,27.0,12.0,2779.0,1448.0,26.0,22.0,59.0,70.0,71.0,45.0,147.0,141.0,5305.0,3494.0,16.0,16.0
2020,Louisiana,231.0,234.0,11.0,15.0,26.0,27.0,6.0,7.0,7.0,6.0,11,7.0,16.0,1.0,0.0,175.0,67.0,35.0,38.0,2.0,0.0,810.0,678.0,2290.0,1877.0,308.0,324.0,179.0,168.0,16.0,7.0,20.0,10.0,68.0,56.0,674.0,447.0,18981.0,20548.0,23.0,17.0,1.0,0.0,171.0,99.0,429.0,471.0,25.0,19.0,2345.0,2032.0,18.0,8.0,47.0,40.0,59.0,74.0,138.0,170.0,4635.0,3909.0,13.0,23.0,231.0,234.0,11.0,15.0,26.0,27.0,6.0,7.0,7.0,6.0,11,7.0,16.0,1.0,0.0,175.0,67.0,35.0,38.0,2.0,0.0,810.0,678.0,2290.0,1877.0,308.0,324.0,179.0,168.0,16.0,7.0,20.0,10.0,68.0,56.0,674.0,447.0,18981.0,20548.0,23.0,17.0,1.0,0.0,171.0,99.0,429.0,471.0,25.0,19.0,2345.0,2032.0,18.0,8.0,47.0,40.0,59.0,74.0,138.0,170.0,4635.0,3909.0,13.0,23.0
2020,Louisiana Tech,198.0,207.0,16.0,11.0,18.0,20.0,2.0,5.0,5.0,2.0,10,14.0,9.0,1.0,0.0,207.0,152.0,43.0,26.0,0.0,1.0,854.0,682.0,2166.0,2266.0,359.0,291.0,221.0,186.0,9.0,14.0,21.0,18.0,50.0,82.0,456.0,740.0,18162.0,17130.0,9.0,18.0,0.0,0.0,177.0,46.0,342.0,406.0,10.0,26.0,992.0,1992.0,17.0,29.0,52.0,73.0,60.0,67.0,154.0,141.0,3158.0,4258.0,16.0,14.0,198.0,207.0,16.0,11.0,18.0,20.0,2.0,5.0,5.0,2.0,10,14.0,9.0,1.0,0.0,207.0,152.0,43.0,26.0,0.0,1.0,854.0,682.0,2166.0,2266.0,359.0,291.0,221.0,186.0,9.0,14.0,21.0,18.0,50.0,82.0,456.0,740.0,18162.0,17130.0,9.0,18.0,0.0,0.0,177.0,46.0,342.0,406.0,10.0,26.0,992.0,1992.0,17.0,29.0,52.0,73.0,60.0,67.0,154.0,141.0,3158.0,4258.0,16.0,14.0
2020,Louisville,229.0,200.0,13.0,8.0,24.0,20.0,12.0,7.0,7.0,12.0,11,12.0,5.0,0.0,1.0,54.0,143.0,33.0,38.0,0.0,0.0,661.0,702.0,2686.0,2082.0,315.0,289.0,202.0,155.0,5.0,12.0,20.0,15.0,69.0,68.0,577.0,551.0,20775.0,18711.0,7.0,6.0,0.0,0.0,22.0,67.0,420.0,413.0,21.0,19.0,2199.0,1982.0,21.0,27.0,62.0,91.0,64.0,59.0,143.0,149.0,4885.0,4064.0,24.0,12.0,229.0,200.0,13.0,8.0,24.0,20.0,12.0,7.0,7.0,12.0,11,12.0,5.0,0.0,1.0,54.0,143.0,33.0,38.0,0.0,0.0,661.0,702.0,2686.0,2082.0,315.0,289.0,202.0,155.0,5.0,12.0,20.0,15.0,69.0,68.0,577.0,551.0,20775.0,18711.0,7.0,6.0,0.0,0.0,22.0,67.0,420.0,413.0,21.0,19.0,2199.0,1982.0,21.0,27.0,62.0,91.0,64.0,59.0,143.0,149.0,4885.0,4064.0,24.0,12.0
2020,LSU,235.0,219.0,12.0,6.0,17.0,12.0,4.0,9.0,9.0,4.0,10,9.0,13.0,4.0,1.0,258.0,141.0,13.0,6.0,1.0,0.0,320.0,169.0,3121.0,3229.0,421.0,332.0,247.0,198.0,14.0,9.0,24.0,24.0,61.0,57.0,462.0,435.0,18560.0,16988.0,12.0,10.0,0.0,0.0,113.0,77.0,362.0,346.0,8.0,18.0,1219.0,1690.0,24.0,24.0,62.0,46.0,52.0,47.0,155.0,126.0,4340.0,4919.0,13.0,22.0,235.0,219.0,12.0,6.0,17.0,12.0,4.0,9.0,9.0,4.0,10,9.0,13.0,4.0,1.0,258.0,141.0,13.0,6.0,1.0,0.0,320.0,169.0,3121.0,3229.0,421.0,332.0,247.0,198.0,14.0,9.0,24.0,24.0,61.0,57.0,462.0,435.0,18560.0,16988.0,12.0,10.0,0.0,0.0,113.0,77.0,362.0,346.0,8.0,18.0,1219.0,1690.0,24.0,24.0,62.0,46.0,52.0,47.0,155.0,126.0,4340.0,4919.0,13.0,22.0
2020,Marshall,221.0,170.0,8.0,8.0,21.0,16.0,2.0,10.0,10.0,2.0,10,10.0,5.0,0.0,1.0,4.0,77.0,22.0,29.0,0.0,0.0,417.0,464.0,2129.0,1839.0,281.0,292.0,171.0,182.0,5.0,10.0,19.0,8.0,60.0,54.0,627.0,496.0,17884.0,17897.0,21.0,10.0,0.0,0.0,175.0,56.0,387.0,341.0,18.0,6.0,1784.0,952.0,24.0,12.0,48.0,35.0,58.0,47.0,128.0,138.0,3913.0,2791.0,12.0,15.0,221.0,170.0,8.0,8.0,21.0,16.0,2.0,10.0,10.0,2.0,10,10.0,5.0,0.0,1.0,4.0,77.0,22.0,29.0,0.0,0.0,417.0,464.0,2129.0,1839.0,281.0,292.0,171.0,182.0,5.0,10.0,19.0,8.0,60.0,54.0,627.0,496.0,17884.0,17897.0,21.0,10.0,0.0,0.0,175.0,56.0,387.0,341.0,18.0,6.0,1784.0,952.0,24.0,12.0,48.0,35.0,58.0,47.0,128.0,138.0,3913.0,2791.0,12.0,15.0
2020,Maryland,90.0,125.0,1.0,8.0,1.0,12.0,2.0,2.0,2.0,2.0,5,9.0,2.0,0.0,0.0,0.0,64.0,16.0,14.0,0.0,0.0,251.0,278.0,1291.0,1004.0,157.0,161.0,96.0,92.0,2.0,9.0,9.0,6.0,44.0,21.0,395.0,174.0,7296.0,10386.0,2.0,6.0,0.0,0.0,5.0,31.0,148.0,237.0,5.0,14.0,715.0,1146.0,13.0,15.0,33.0,33.0,25.0,35.0,66.0,84.0,2006.0,2150.0,11.0,4.0,90.0,125.0,1.0,8.0,1.0,12.0,2.0,2.0,2.0,2.0,5,9.0,2.0,0.0,0.0,0.0,64.0,16.0,14.0,0.0,0.0,251.0,278.0,1291.0,1004.0,157.0,161.0,96.0,92.0,2.0,9.0,9.0,6.0,44.0,21.0,395.0,174.0,7296.0,10386.0,2.0,6.0,0.0,0.0,5.0,31.0,148.0,237.0,5.0,14.0,715.0,1146.0,13.0,15.0,33.0,33.0,25.0,35.0,66.0,84.0,2006.0,2150.0,11.0,4.0
2020,Massachusetts,42.0,100.0,4.0,4.0,9.0,7.0,2.0,2.0,2.0,2.0,4,5.0,0.0,,0.0,,50.0,12.0,3.0,0.0,0.0,178.0,36.0,486.0,835.0,100.0,109.0,54.0,64.0,,5.0,1.0,10.0,21.0,16.0,216.0,148.0,6422.0,7969.0,4.0,2.0,0.0,0.0,55.0,60.0,117.0,170.0,0.0,11.0,269.0,1093.0,9.0,10.0,31.0,27.0,14.0,28.0,54.0,54.0,755.0,1928.0,7.0,2.0,42.0,100.0,4.0,4.0,9.0,7.0,2.0,2.0,2.0,2.0,4,5.0,0.0,,0.0,,50.0,12.0,3.0,0.0,0.0,178.0,36.0,486.0,835.0,100.0,109.0,54.0,64.0,,5.0,1.0,10.0,21.0,16.0,216.0,148.0,6422.0,7969.0,4.0,2.0,0.0,0.0,55.0,60.0,117.0,170.0,0.0,11.0,269.0,1093.0,9.0,10.0,31.0,27.0,14.0,28.0,54.0,54.0,755.0,1928.0,7.0,2.0
2020,Memphis,259.0,248.0,14.0,22.0,24.0,33.0,8.0,8.0,8.0,8.0,11,10.0,12.0,0.0,2.0,58.0,128.0,27.0,19.0,0.0,0.0,484.0,331.0,3383.0,3128.0,421.0,423.0,253.0,266.0,12.0,10.0,31.0,24.0,61.0,64.0,520.0,598.0,19116.0,20250.0,21.0,9.0,1.0,0.0,188.0,53.0,395.0,412.0,9.0,13.0,1597.0,1596.0,26.0,21.0,67.0,68.0,77.0,58.0,172.0,160.0,4980.0,4724.0,18.0,20.0,259.0,248.0,14.0,22.0,24.0,33.0,8.0,8.0,8.0,8.0,11,10.0,12.0,0.0,2.0,58.0,128.0,27.0,19.0,0.0,0.0,484.0,331.0,3383.0,3128.0,421.0,423.0,253.0,266.0,12.0,10.0,31.0,24.0,61.0,64.0,520.0,598.0,19116.0,20250.0,21.0,9.0,1.0,0.0,188.0,53.0,395.0,412.0,9.0,13.0,1597.0,1596.0,26.0,21.0,67.0,68.0,77.0,58.0,172.0,160.0,4980.0,4724.0,18.0,20.0
2020,Miami,250.0,257.0,13.0,10.0,19.0,17.0,6.0,9.0,9.0,6.0,11,6.0,7.0,0.0,0.0,11.0,79.0,22.0,17.0,0.0,1.0,452.0,401.0,3050.0,2577.0,381.0,380.0,239.0,240.0,7.0,6.0,26.0,20.0,86.0,84.0,794.0,743.0,17950.0,21198.0,15.0,8.0,0.0,0.0,52.0,59.0,419.0,421.0,18.0,16.0,1800.0,1921.0,31.0,31.0,93.0,87.0,65.0,62.0,162.0,163.0,4850.0,4498.0,12.0,16.0,250.0,257.0,13.0,10.0,19.0,17.0,6.0,9.0,9.0,6.0,11,6.0,7.0,0.0,0.0,11.0,79.0,22.0,17.0,0.0,1.0,452.0,401.0,3050.0,2577.0,381.0,380.0,239.0,240.0,7.0,6.0,26.0,20.0,86.0,84.0,794.0,743.0,17950.0,21198.0,15.0,8.0,0.0,0.0,52.0,59.0,419.0,421.0,18.0,16.0,1800.0,1921.0,31.0,31.0,93.0,87.0,65.0,62.0,162.0,163.0,4850.0,4498.0,12.0,16.0
2020,Miami (OH),56.0,62.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,3,1.0,2.0,1.0,0.0,80.0,0.0,3.0,13.0,0.0,0.0,50.0,225.0,715.0,803.0,85.0,86.0,47.0,52.0,2.0,1.0,8.0,6.0,18.0,15.0,182.0,130.0,5171.0,5527.0,5.0,3.0,0.0,0.0,50.0,0.0,100.0,109.0,2.0,5.0,381.0,378.0,13.0,4.0,20.0,16.0,17.0,18.0,42.0,39.0,1096.0,1181.0,2.0,2.0,56.0,62.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,3,1.0,2.0,1.0,0.0,80.0,0.0,3.0,13.0,0.0,0.0,50.0,225.0,715.0,803.0,85.0,86.0,47.0,52.0,2.0,1.0,8.0,6.0,18.0,15.0,182.0,130.0,5171.0,5527.0,5.0,3.0,0.0,0.0,50.0,0.0,100.0,109.0,2.0,5.0,381.0,378.0,13.0,4.0,20.0,16.0,17.0,18.0,42.0,39.0,1096.0,1181.0,2.0,2.0
