Source_File,Name,Link,Height,Weight,Dash40,Shuttle20,Vertical,Position,SPARQ,Power_Throw
53,Justin Jinning,https://www.espn.com/college-sports/football/recruiting/player/_/id/182406/justin-jinning,74,210,4.78,4.3,30.6,ol,NA,NA
53,Neal Nelson,https://www.espn.com/college-sports/football/recruiting/player/_/id/191430/neal-nelson,73,226,4.81,4.56,25.6,ol,NA,NA
53,Mohamed Barry,https://www.espn.com/college-sports/football/recruiting/player/_/id/195874/mohamed-barry,73,208,NA,NA,32.2,ol,NA,NA
53,Tyrin Ferguson,https://www.espn.com/college-sports/football/recruiting/player/_/id/193840/tyrin-ferguson,75,191,4.94,4.37,31.9,ol,NA,NA
53,Kareem McDonald,https://www.espn.com/college-sports/football/recruiting/player/_/id/183423/kareem-mcdonald,75,211,4.86,4.53,NA,ol,NA,NA
53,Eddie Rudinski,https://www.espn.com/college-sports/football/recruiting/player/_/id/178579/eddie-rudinski,74,206,NA,4.19,32,ol,NA,NA
53,Malik Lawal,https://www.espn.com/college-sports/football/recruiting/player/_/id/179211/malik-lawal,72,202,4.79,4.62,37.4,ol,NA,NA
53,Patrick Jasinski,https://www.espn.com/college-sports/football/recruiting/player/_/id/177382/patrick-jasinski,74,203,5.02,4.28,29.3,ol,NA,NA
53,Elijah Sullivan,https://www.espn.com/college-sports/football/recruiting/player/_/id/177360/elijah-sullivan,72,208,4.82,4.3,30.1,ol,NA,NA
53,Troy Henderson Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/175626/troy-henderson-jr,72,205,4.87,4.43,29.3,ol,NA,NA
53,Zedrick Woods,https://www.espn.com/college-sports/football/recruiting/player/_/id/192021/zedrick-woods,71,196,NA,4.32,35,ol,NA,NA
53,Junior McMullen,https://www.espn.com/college-sports/football/recruiting/player/_/id/193732/junior-mcmullen,72,216,4.85,4.65,29.4,ol,NA,NA
53,Jaye Miner,https://www.espn.com/college-sports/football/recruiting/player/_/id/180235/jaye-miner,75,191,5.04,4.38,33.7,ol,NA,NA
53,Deonte Roberts,https://www.espn.com/college-sports/football/recruiting/player/_/id/191428/deonte-roberts,74,200,4.78,4.43,34.3,ol,NA,NA
54,Rahshaun Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/168226/rahshaun-smith,75,239,4.87,4.56,30.3,ol,NA,NA
54,Jeffrey McCulloch,https://www.espn.com/college-sports/football/recruiting/player/_/id/195442/jeffrey-mcculloch,75,230,4.76,4.2,34.6,ol,NA,NA
54,Keandre Jones,https://www.espn.com/college-sports/football/recruiting/player/_/id/188775/keandre-jones,75,206,4.64,4.39,35.3,ol,NA,NA
54,Mique Juarez,https://www.espn.com/college-sports/football/recruiting/player/_/id/194741/mique-juarez,74,226,4.66,4.43,32.4,ol,NA,NA
54,Michael Divinity,https://www.espn.com/college-sports/football/recruiting/player/_/id/197336/michael-divinity,74,213,4.83,4.47,29.6,ol,NA,NA
54,Caleb Kelly,https://www.espn.com/college-sports/football/recruiting/player/_/id/197408/caleb-kelly,75,222,4.7,4.3,31.8,ol,NA,NA
54,Erick Fowler,https://www.espn.com/college-sports/football/recruiting/player/_/id/198353/erick-fowler,73,233,4.81,4.83,29.5,ol,NA,NA
54,Bryce Youngquist,https://www.espn.com/college-sports/football/recruiting/player/_/id/195301/bryce-youngquist,73,213,4.54,4.09,37.9,ol,NA,NA
54,Zachary McCloud,https://www.espn.com/college-sports/football/recruiting/player/_/id/199609/zachary-mccloud,74,220,4.83,4.55,36.3,ol,NA,NA
54,Cameron Brown,https://www.espn.com/college-sports/football/recruiting/player/_/id/206040/cameron-brown,77,199,NA,4.56,32,ol,NA,NA
54,Curtis Robinson,https://www.espn.com/college-sports/football/recruiting/player/_/id/204027/curtis-robinson,75,208,4.84,4.35,30.4,ol,NA,NA
54,Camilo Eifler,https://www.espn.com/college-sports/football/recruiting/player/_/id/199604/camilo-eifler,74,215,4.73,4.22,42.8,ol,NA,NA
54,Vosean Joseph,https://www.espn.com/college-sports/football/recruiting/player/_/id/195586/vosean-joseph,74,207,5.05,4.67,30,ol,NA,NA
54,Joshua Brown,https://www.espn.com/college-sports/football/recruiting/player/_/id/195406/joshua-brown,76,212,4.81,4.4,32.9,ol,NA,NA
54,Emmett Rice,https://www.espn.com/college-sports/football/recruiting/player/_/id/194851/emmett-rice,74,188,4.75,4.33,35,ol,NA,NA
54,Jamal Couch,https://www.espn.com/college-sports/football/recruiting/player/_/id/206059/jamal-couch,77,217,NA,NA,29,ol,NA,NA
54,Marvin Terry,https://www.espn.com/college-sports/football/recruiting/player/_/id/180516/marvin-terry,74,215,4.76,4.5,27.5,ol,NA,NA
54,Darrian Franklin,https://www.espn.com/college-sports/football/recruiting/player/_/id/193748/darrian-franklin,73,209,NA,NA,27,ol,NA,NA
54,Jeremiah Moon,https://www.espn.com/college-sports/football/recruiting/player/_/id/188885/jeremiah-moon,76,210,NA,4.4,33.2,ol,NA,NA
54,LaMar Winston Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/203687/lamar-winston-jr,74,211,4.64,4.13,33,ol,NA,NA
54,DeOnte Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/198810/deonte-williams,73,218,4.75,4.32,32.1,ol,NA,NA
54,Giovanni LaFrance,https://www.espn.com/college-sports/football/recruiting/player/_/id/195909/giovanni-lafrance,73,239,4.76,4.3,34,ol,NA,NA
54,Alexy Jean-Baptiste,https://www.espn.com/college-sports/football/recruiting/player/_/id/199793/alexy-jean-baptiste,73,198,5.04,5.12,28,ol,NA,NA
54,Jordan Carmouche,https://www.espn.com/college-sports/football/recruiting/player/_/id/195448/jordan-carmouche,73,213,4.76,4.25,34.3,ol,NA,NA
54,Trey Baldwin,https://www.espn.com/college-sports/football/recruiting/player/_/id/209021/trey-baldwin,74,224,NA,4.49,31.6,ol,NA,NA
54,Emanuel Bridges,https://www.espn.com/college-sports/football/recruiting/player/_/id/189771/emanuel-bridges,75,215,5.02,4.6,33.6,ol,NA,NA
54,Joshua Uche,https://www.espn.com/college-sports/football/recruiting/player/_/id/208288/joshua-uche,74,212,4.59,4.42,32.5,ol,NA,NA
54,Shemar Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/207981/shemar-smith,73,197,4.84,4.78,NA,ol,NA,NA
54,Sci Martin,https://www.espn.com/college-sports/football/recruiting/player/_/id/206252/sci-martin,76,207,4.87,4.44,29.5,ol,NA,NA
54,Pookie Maka,https://www.espn.com/college-sports/football/recruiting/player/_/id/208440/pookie-maka,75,202,5.03,4.67,26.8,ol,NA,NA
54,Noah Burks,https://www.espn.com/college-sports/football/recruiting/player/_/id/208957/noah-burks,75,225,4.79,4.38,33.9,ol,NA,NA
54,Johnathan Picone,https://www.espn.com/college-sports/football/recruiting/player/_/id/195367/johnathan-picone,73,212,4.85,4.19,37.4,ol,NA,NA
54,Tyrone Hopper,https://www.espn.com/college-sports/football/recruiting/player/_/id/202678/tyrone-hopper,75,202,4.94,4.44,32.6,ol,NA,NA
54,Clifton Lewis,https://www.espn.com/college-sports/football/recruiting/player/_/id/203180/clifton-lewis,73,197,5.06,4.61,28.7,ol,NA,NA
54,Cameron Goode,https://www.espn.com/college-sports/football/recruiting/player/_/id/195439/cameron-goode,75,195,4.68,4.16,35.2,ol,NA,NA
54,Bronson Massie,https://www.espn.com/college-sports/football/recruiting/player/_/id/208673/bronson-massie,75,211,NA,4.42,28.8,ol,NA,NA
54,Pernell Jefferson,https://www.espn.com/college-sports/football/recruiting/player/_/id/208428/pernell-jefferson,74,236,NA,4.69,30.6,ol,NA,NA
54,Griffin Grady,https://www.espn.com/college-sports/football/recruiting/player/_/id/204444/griffin-grady,75,202,4.65,4.23,35.3,ol,NA,NA
54,Michael Badejo,https://www.espn.com/college-sports/football/recruiting/player/_/id/190653/michael-badejo,75,220,4.85,4.62,34.6,ol,NA,NA
54,Landan Word,https://www.espn.com/college-sports/football/recruiting/player/_/id/206461/landan-word,75,245,5.11,4.6,27.5,ol,NA,NA
54,Max Tooley,https://www.espn.com/college-sports/football/recruiting/player/_/id/209227/max-tooley,74,200,4.68,4.4,33.6,ol,NA,NA
54,Jordan Iosefa,https://www.espn.com/college-sports/football/recruiting/player/_/id/208050/jordan-iosefa,75,216,4.86,4.3,32.4,ol,NA,NA
54,LaRonde Liverpool,https://www.espn.com/college-sports/football/recruiting/player/_/id/209038/laronde-liverpool,75,226,NA,4.49,26,ol,NA,NA
54,Brock Miller,https://www.espn.com/college-sports/football/recruiting/player/_/id/194832/brock-miller,75,210,4.73,4.25,35.8,ol,NA,NA
54,Matthew Stevens,https://www.espn.com/college-sports/football/recruiting/player/_/id/195418/matthew-stevens,72,215,4.75,4.56,36.2,ol,NA,NA
54,Elias Reynolds,https://www.espn.com/college-sports/football/recruiting/player/_/id/195483/elias-reynolds,75,210,5.06,4.56,25.6,ol,NA,NA
54,Tyreek Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/211065/tyreek-williams,73,200,4.77,NA,NA,ol,NA,NA
54,Zo Bridges,https://www.espn.com/college-sports/football/recruiting/player/_/id/209092/zo-bridges,74,208,4.75,4.53,34.9,ol,NA,NA
54,Hunter Donnelly,https://www.espn.com/college-sports/football/recruiting/player/_/id/196039/hunter-donnelly,73,213,4.84,4.3,30.4,ol,NA,NA
54,Brandon Randle,https://www.espn.com/college-sports/football/recruiting/player/_/id/212170/brandon-randle,75,214,4.69,4.53,34.2,ol,NA,NA
54,Jihad Woods,https://www.espn.com/college-sports/football/recruiting/player/_/id/195349/jihad-woods,70,215,4.76,4.4,32,ol,NA,NA
54,Christion Abercrombie,https://www.espn.com/college-sports/football/recruiting/player/_/id/202737/christion-abercrombie,72,210,NA,4.35,30.6,ol,NA,NA
54,Jonathan Pollock,https://www.espn.com/college-sports/football/recruiting/player/_/id/178458/jonathan-pollock,72,209,4.66,4.31,32,ol,NA,NA
54,Korey Louis,https://www.espn.com/college-sports/football/recruiting/player/_/id/210358/korey-louis,73,191,4.91,4.35,34.9,ol,NA,NA
54,Riley Cole,https://www.espn.com/college-sports/football/recruiting/player/_/id/197007/riley-cole,75,208,4.82,4.15,31.7,ol,NA,NA
54,James Sutton III,https://www.espn.com/college-sports/football/recruiting/player/_/id/199807/james-sutton-iii,72,210,5.09,5.19,28.3,ol,NA,NA
54,Todd Bradley,https://www.espn.com/college-sports/football/recruiting/player/_/id/190730/todd-bradley,71,210,5.12,4.4,32.5,ol,NA,NA
54,Troy Cassidy,https://www.espn.com/college-sports/football/recruiting/player/_/id/204525/troy-cassidy,75,204,4.97,4.41,31.1,ol,NA,NA
54,Jamir Jones,https://www.espn.com/college-sports/football/recruiting/player/_/id/203253/jamir-jones,75,227,4.9,4.46,33.6,ol,NA,NA
55,Jaelan Phillips,https://www.espn.com/college-sports/football/recruiting/player/_/id/212426/jaelan-phillips,77,241,4.65,4.5,32.1,ol,NA,NA
55,Baron Browning,https://www.espn.com/college-sports/football/recruiting/player/_/id/202885/baron-browning,75,232,4.56,4.18,37.4,ol,NA,NA
55,Markail Benton,https://www.espn.com/college-sports/football/recruiting/player/_/id/197056/markail-benton,74,237,NA,4.27,27.4,ol,NA,NA
55,Justin Foster,https://www.espn.com/college-sports/football/recruiting/player/_/id/208150/justin-foster,76,258,4.8,4.47,30.9,ol,NA,NA
55,Nathan Proctor,https://www.espn.com/college-sports/football/recruiting/player/_/id/207953/nathan-proctor,75,220,4.68,4.44,32.7,ol,NA,NA
55,Maleik Gray,https://www.espn.com/college-sports/football/recruiting/player/_/id/204879/maleik-gray,74,187,4.44,4.07,39.5,ol,NA,NA
55,Breon Dixon,https://www.espn.com/college-sports/football/recruiting/player/_/id/207960/breon-dixon,72,218,NA,4.27,NA,ol,NA,NA
55,Chris Allen,https://www.espn.com/college-sports/football/recruiting/player/_/id/207972/chris-allen,77,234,NA,4.29,34,ol,NA,NA
55,Jaden Hunter,https://www.espn.com/college-sports/football/recruiting/player/_/id/205023/jaden-hunter,74,212,4.81,4.49,35.1,ol,NA,NA
55,Willie Gay,https://www.espn.com/college-sports/football/recruiting/player/_/id/207923/willie-gay,74,217,4.53,4.26,39.2,ol,NA,NA
55,Vandarius Cowan,https://www.espn.com/college-sports/football/recruiting/player/_/id/204859/vandarius-cowan,76,226,4.65,4.26,31,ol,NA,NA
55,Chandler Wooten,https://www.espn.com/college-sports/football/recruiting/player/_/id/208207/chandler-wooten,75,227,NA,4.44,27.9,ol,NA,NA
55,Joshua Ross,https://www.espn.com/college-sports/football/recruiting/player/_/id/189504/joshua-ross,74,221,4.84,4.36,31.4,ol,NA,NA
55,Jon Van Diest,https://www.espn.com/college-sports/football/recruiting/player/_/id/209249/jon-van-diest,73,234,4.72,4.6,32.5,ol,NA,NA
55,Drew Jordan,https://www.espn.com/college-sports/football/recruiting/player/_/id/210034/drew-jordan,74,236,4.65,4.38,38,ol,NA,NA
55,Josh Clarke,https://www.espn.com/college-sports/football/recruiting/player/_/id/208132/josh-clarke,75,213,4.77,4.41,32.9,ol,NA,NA
55,Tadarian Moultry,https://www.espn.com/college-sports/football/recruiting/player/_/id/218320/tadarian-moultry,74,223,4.83,4.67,30.9,ol,NA,NA
55,Antjuan Simmons,https://www.espn.com/college-sports/football/recruiting/player/_/id/208343/antjuan-simmons,73,209,4.86,4.27,32.9,ol,NA,NA
55,Santino Marchiol,https://www.espn.com/college-sports/football/recruiting/player/_/id/208171/santino-marchiol,74,222,5.03,4.23,27,ol,NA,NA
55,De'Andre Wilder,https://www.espn.com/college-sports/football/recruiting/player/_/id/208355/deandre-wilder,73,189,4.67,4.43,29,ol,NA,NA
55,Jaquan Henderson,https://www.espn.com/college-sports/football/recruiting/player/_/id/210084/jaquan-henderson,73,197,NA,4.37,29.9,ol,NA,NA
55,Isaac Slade-Matautia,https://www.espn.com/college-sports/football/recruiting/player/_/id/208054/isaac-slade-matautia,73,206,4.71,4.19,34.4,ol,NA,NA
55,Dylan Rivers,https://www.espn.com/college-sports/football/recruiting/player/_/id/208183/dylan-rivers,74,226,NA,4.3,31.6,ol,NA,NA
55,Tyshon Fogg,https://www.espn.com/college-sports/football/recruiting/player/_/id/210806/tyshon-fogg,74,235,4.64,4.44,36.3,ol,NA,NA
55,Zane Zandier,https://www.espn.com/college-sports/football/recruiting/player/_/id/221645/zane-zandier,76,204,4.86,4.4,31.3,ol,NA,NA
55,Ben Mason,https://www.espn.com/college-sports/football/recruiting/player/_/id/211197/ben-mason,75,247,4.88,4.27,29.3,ol,NA,NA
55,Marquez Bembry,https://www.espn.com/college-sports/football/recruiting/player/_/id/210266/marquez-bembry,74,201,4.71,4.78,36.5,ol,NA,NA
55,Rahyme Johnson,https://www.espn.com/college-sports/football/recruiting/player/_/id/211552/rahyme-johnson,77,197,4.74,NA,NA,ol,NA,NA
55,Colin Anderson,https://www.espn.com/college-sports/football/recruiting/player/_/id/217011/colin-anderson,74,211,NA,NA,31,ol,NA,NA
55,James Houston IV,https://www.espn.com/college-sports/football/recruiting/player/_/id/216681/james-houston-iv,73,226,4.81,4.53,32.4,ol,NA,NA
55,Baylon Spector,https://www.espn.com/college-sports/football/recruiting/player/_/id/213012/baylon-spector,74,220,4.84,4.27,36.5,ol,NA,NA
55,Shanon Reid,https://www.espn.com/college-sports/football/recruiting/player/_/id/208329/shanon-reid,73,200,4.74,4.44,35.8,ol,NA,NA
55,Ventrell Miller,https://www.espn.com/college-sports/football/recruiting/player/_/id/218782/ventrell-miller,72,227,4.82,4.96,32,ol,NA,NA
55,Bradley Jennings Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/217656/bradley-jennings-jr,73,218,NA,4.43,31.2,ol,NA,NA
55,Kenneth Murray,https://www.espn.com/college-sports/football/recruiting/player/_/id/210431/kenneth-murray,74,215,4.68,4.34,34.6,ol,NA,NA
55,Terrel Bernard,https://www.espn.com/college-sports/football/recruiting/player/_/id/212006/terrel-bernard,74,202,4.85,4.4,34.9,ol,NA,NA
55,Marqez Bimage,https://www.espn.com/college-sports/football/recruiting/player/_/id/221147/marqez-bimage,74,226,4.9,5.06,31.8,ol,NA,NA
55,Brendan Vaughn,https://www.espn.com/college-sports/football/recruiting/player/_/id/219268/brendan-vaughn,73,207,4.52,4.17,36.7,ol,NA,NA
55,Willie Hampton,https://www.espn.com/college-sports/football/recruiting/player/_/id/208314/willie-hampton,74,220,4.53,4.53,35.3,ol,NA,NA
55,Tayler Katoa,https://www.espn.com/college-sports/football/recruiting/player/_/id/207615/tayler-katoa,74,222,4.81,4.43,29.7,ol,NA,NA
55,Jamin Davis,https://www.espn.com/college-sports/football/recruiting/player/_/id/210307/jamin-davis,75,200,4.7,4.41,34.9,ol,NA,NA
55,T.D. Roof,https://www.espn.com/college-sports/football/recruiting/player/_/id/220675/td-roof,70,203,NA,4.3,33.5,ol,NA,NA
55,Jamal Brooks,https://www.espn.com/college-sports/football/recruiting/player/_/id/210090/jamal-brooks,73,223,NA,4.3,32.8,ol,NA,NA
55,Izayah Green-May,https://www.espn.com/college-sports/football/recruiting/player/_/id/211508/izayah-green-may,77,205,4.83,4.43,31.6,ol,NA,NA
55,Tadarrius Patterson,https://www.espn.com/college-sports/football/recruiting/player/_/id/208935/tadarrius-patterson,73,215,4.84,4.47,32,ol,NA,NA
55,Peter McIntyre,https://www.espn.com/college-sports/football/recruiting/player/_/id/221650/peter-mcintyre,74,213,4.8,4.11,30.6,ol,NA,NA
55,Nick Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/218497/nick-smith,74,200,4.84,4.55,32.1,ol,NA,NA
55,Ayinde Eley,https://www.espn.com/college-sports/football/recruiting/player/_/id/211784/ayinde-eley,76,218,NA,4.35,NA,ol,NA,NA
55,Nate Landman,https://www.espn.com/college-sports/football/recruiting/player/_/id/220424/nate-landman,75,205,4.88,4.44,37.4,ol,NA,NA
55,Brailyn Franklin,https://www.espn.com/college-sports/football/recruiting/player/_/id/209906/brailyn-franklin,74,196,4.89,4.39,34.3,ol,NA,NA
55,Waynmon Steed,https://www.espn.com/college-sports/football/recruiting/player/_/id/208465/waynmon-steed,72,221,4.73,4.33,30.6,ol,NA,NA
55,Christian Onyechi,https://www.espn.com/college-sports/football/recruiting/player/_/id/222236/christian-onyechi,73,202,4.94,4.64,31.3,ol,NA,NA
55,Olakunle Fatukasi,https://www.espn.com/college-sports/football/recruiting/player/_/id/222353/olakunle-fatukasi,74,209,NA,NA,31.3,ol,NA,NA
55,Chris Rumph,https://www.espn.com/college-sports/football/recruiting/player/_/id/219236/chris-rumph,74,194,5.15,4.43,29.4,ol,NA,NA
55,Aubrey Miller,https://www.espn.com/college-sports/football/recruiting/player/_/id/222706/aubrey-miller,72,207,NA,NA,28.7,ol,NA,NA
55,Damani Staley,https://www.espn.com/college-sports/football/recruiting/player/_/id/216900/damani-staley,73,200,4.83,4.4,35,ol,NA,NA
55,Jake Simpson,https://www.espn.com/college-sports/football/recruiting/player/_/id/220613/jake-simpson,72,202,NA,4.3,30.9,ol,NA,NA
55,Darien Tipps-Clemons,https://www.espn.com/college-sports/football/recruiting/player/_/id/221852/darien-tipps-clemons,72,216,4.77,4.55,33.9,ol,NA,NA
55,Dimitri Moore,https://www.espn.com/college-sports/football/recruiting/player/_/id/212094/dimitri-moore,74,188,NA,4.42,30.9,ol,NA,NA
55,Isaiah McDuffie,https://www.espn.com/college-sports/football/recruiting/player/_/id/213832/isaiah-mcduffie,74,200,NA,NA,31.3,ol,NA,NA
55,Decalon Brooks,https://www.espn.com/college-sports/football/recruiting/player/_/id/208906/decalon-brooks,70,197,NA,4.21,35.3,ol,NA,NA
55,Terry Straughter,https://www.espn.com/college-sports/football/recruiting/player/_/id/220089/terry-straughter,71,215,4.84,4.59,30.6,ol,NA,NA
55,Robert McWilliams III,https://www.espn.com/college-sports/football/recruiting/player/_/id/219483/robert-mcwilliams-iii,75,210,4.8,4.44,32.2,ol,NA,NA
55,Octavius Morris,https://www.espn.com/college-sports/football/recruiting/player/_/id/220602/octavius-morris,73,190,4.84,4.55,31.3,ol,NA,NA
55,K.J. Vault,https://www.espn.com/college-sports/football/recruiting/player/_/id/210237/kj-vault,72,197,4.73,4.1,39.3,ol,NA,NA
55,Romelo Brooks,https://www.espn.com/college-sports/football/recruiting/player/_/id/220096/romelo-brooks,71,196,4.7,4.7,32.7,ol,NA,NA
